Centre de Souscription;FILIAL;Gestion;Unité Souscr.;Unité Gestion;CODIGO DE FACULTATIVO;ESTADO;Gestion.;Souscr.;EJERCICIO;FECHA DE EFECTO;Date ouverture du chantier;FECHA DE INICIO COBERTURA;FECHA VENCIMIENTO;ASEGURADO;Risque ;Produit;ToP;Secteur;TIPO DE RIESGO;COMPAÑÍA CEDENTE;Pays Cédante;Groupe intermediaire;Intermédiaire;Div.;TIPO DE CONTRATO;N° ligne;SUMAS ASEGURADAS;Portée;Priorité / Franchise;TASA DE PRIMA;Aliment 100 Pc. (global) (?v);Part acceptée;PARTE SCOR;Aliment SCOR;Sommes assurées SCOR;Mt Limite SCOR;ECG;Devise ECG;Marché;Pays d'analyse;Trigger
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057823;Définitif;RCS;TJ  ;2005-1;15/2/05;15/2/05;26/9/06;26/9/16;Construcciones Castellon 2000;154 VIVIENDAS EDIFICIO COSTA AZAHAR I;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;18.923.645;18923645;13000;6,85999;129816;11,59;11,59;15046;2193250;2193250;1315929;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F071273;Définitif;RCS;TJ  ;2005-1;2/1/05;2/1/05;3/10/06;3/10/16;Promogedesa;220 VIVIENDAS, TRASTEROS, GARAJES Y LOCALES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;16.832.466;16832466;10000;7,20001;121194;10,88639;10,88639;13194;1832448;1832448;1099417;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F070180;Définitif;RCS;TJ  ;2005-1;1/5/05;1/5/05;11/10/06;11/10/16;Construcciones Castellon 2000 / Edificio Cala Blanca I;282 APARTAMENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;13.445.957;13445957;9000;7,00002;94122;10,75;10,75;10118;1445440;1445440;867264;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057602;Définitif;RCS;TJ  ;2005-1;15/2/05;15/2/05;24/10/06;24/10/16;Sinerluz;32 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;1.881.852;1881852;6000;5,99994;11291;90;90;10162;1693667;1693667;1693800;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057622;Définitif;RCS;TJ  ;2005-1;1/3/05;1/3/05;27/10/06;27/10/16;Construcciones Ferlacam;6 VIVIENDAS MULTIFAMILIAR;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;626.080;626080;2858;9,00045;5635;90;90;5072;563472;563472;563400;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F056720;Définitif;RCS;TJ  ;2005-1;1/1/05;1/1/05;8/11/06;8/11/16;S.p.m. Viladecans Mediterrania;2 HOTELES DE 102 Y 99 HABITACIONES;RC Construction;Dommage Etranger;SPECIALITES;Public buildings;F.I.A.T.C.;ESPAGNE;;;1;QP;;6.296.388;6296388;6000;8,40005;52890;5;5;2645;314819;314819;314800;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F070208;Définitif;RCS;TJ  ;2005-1;15/1/05;15/1/05;14/11/06;14/11/16;Sociedad Cooperativa Viviendas Madrid Osiris;200 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;15.544.218;15544218;10000;6,32196;98270;3,5;3,5;3439;544048;544048;326429;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057208;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;15/11/06;15/11/16;Nozar;252 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;21.401.807;21401807;12000;5,83002;124773;29,91246;29,91246;37323;6401807;6401807;2304755;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059194;Définitif;RCS;TJ  ;2005-1;10/3/05;10/3/05;1/12/06;1/12/16;Construcciones Zarate;6 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SEGUROS BILBAO;ESPAGNE;;;1;QP;;576.450;576450;6000;7,83763;4518;50;50;2259;288225;288225;294000;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F060060;Définitif;RCS;TJ  ;2005-1;15/2/05;15/2/05;2/12/06;2/12/16;Haciendas Del Mediterraneo;492 VIVIENDAS Y 32 APARTAMENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;25.622.683;25622683;15000;8,33;213437;41,45812;41,45812;88487;10622683;10622683;4096477;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057595;Définitif;RCS;TJ  ;2005-1;31/1/05;31/1/05;11/12/06;11/12/16;Residencial Rioja 2000;20 VIVIENDAS PLURIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;912.459;912459;6000;5,99917;5474;90;90;4927;821213;821213;820800;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059262;Définitif;RCS;TJ  ;2005-1;1/1/05;1/1/05;1/1/07;1/1/17;Ipluse Asociados;166 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;12.391.429;12391429;6000;6,5;80544;52;52;41883;6443543;6443543;3866200;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058362;Définitif;RCS;TJ  ;2005-1;1/5/05;1/5/05;31/1/07;31/1/17;Construcciones Jose Martin;24 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;1.300.654;1300654;6000;9,59979;12486;90;90;11237;1170589;1170589;1170900;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057198;Définitif;RCS;TJ  ;2005-1;1/1/05;1/1/05;2/2/07;2/2/17;Gomendio Ingenieros / Señorio De Punta Prima;1 EDIFICIOS DE 198 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;20.368.800;20368800;10000;11,03001;224668;26,35796;26,35796;59218;5368800;5368800;5751307;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059292;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;19/2/07;19/2/17;Imasatec;92 VIVIENDAS DE PROTECCION OFICIAL;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;7.094.356;7094356;6000;7;49660;15;15;7449;1064153;1064153;1064100;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F074469;Définitif;RCS;TJ  ;2005-1;1/9/05;1/9/05;25/2/07;25/2/17;Rochdale;89 VIVIENDAS DE RENTA LIBRE, LOCALES Y GARAJE;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;12.592.766;7555659;6500;9,79999;123409;4,71;4,71;5813;593119;355872;355888;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058358;Définitif;RCS;TJ  ;2005-1;10/5/05;10/5/05;27/2/07;27/2/17;Desarrollo Inmobiliario Andaluz;35 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;2.707.982;2707982;6500;9,87008;26728;90;90;24055;2437184;2437184;2437200;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058357;Définitif;RCS;TJ  ;2005-1;1/5/05;1/5/05;1/3/07;1/3/17;Conrovi;44 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;3.176.062;3176062;7000;6,5;20644;90;90;18580;2858456;2858456;2858344;EUR;Espagne;ESPAGNE;Surv. P. Ouverte
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059155;Définitif;RCS;TJ  ;2005-1;1/2/05;1/2/05;14/3/07;14/3/17;Xxi Perchel Malaga;170 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;17.287.498;17287498;10000;6,85999;118592;30,59;30,59;36277;5288246;5288246;3284142;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F060170;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;19/3/07;19/3/17;Acciona Inmobiliaria;177 VIVIENDAS (ANTES 162 VIVIENDAS);RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;23.355.643;26768264;12000;6,99921;163471;35,78;35,78;58490;8356649;9577685;3008382;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F060073;Définitif;RCS;TJ  ;2005-1;12/5/05;12/5/05;27/3/07;27/3/17;Acciona Inmobiliaria;114 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;17.195.799;17195799;12000;7,00002;120371;12,76938;12,76938;15371;2195797;2195797;1317478;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057786;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;1/4/07;1/4/17;Interbarajas 2004;550 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;34.810.298;34810298;6500;5,68401;197862;65,53;65,53;129659;22811188;22811188;8212220;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F065758;Définitif;RCS;TJ  ;2005-1;20/7/05;20/7/05;12/4/07;12/4/17;Leocasa De Inversiones;72 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;7.164.169;7164169;6000;5,50001;39403;16;16;6304;1146267;1146267;1146240;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059821;Définitif;RCS;TJ  ;2005-1;22/7/05;22/7/05;17/4/07;17/4/17;Construcciones Arambel;52 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;6.811.130;6811130;6000;6,00003;40867;20;20;8173;1362226;1362226;1362200;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F046378;Définitif;RCS;TJ  ;2005-1;1/1/05;1/1/05;18/4/07;18/4/17;Promocion Peninsular Siglo Xxi;248 VIVIENDAS ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;34.998.061;34998061;12000;9,29006;325134;57,14;57,14;185782;19997892;19997892;7711614;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F063235;Définitif;RCS;TJ  ;2005-1;6/4/05;6/4/05;18/4/07;18/4/17;Golfmayor;258 VIVIENDAS PAREADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;23.798.002;23798002;15000;7,74199;184244;49,58;49,58;91348;11799049;11799049;4247519;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F063234;Définitif;RCS;TJ  ;2005-1;20/5/05;20/5/05;27/4/07;27/4/17;Sociedad Cooperativa Madrileña Sivipol;178 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;18.540.571;18540571;13000;5,39002;99934;35,27;35,27;35247;6539259;6539259;3923435;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F065801;Définitif;RCS;TJ  ;2005-1;1/6/05;1/6/05;30/4/07;30/4/17;Hansa Urbana Fase I Y Ii;160 VIVIENDAS LOCALES GARAJES Y TRASTEROS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;17.115.204;6937750;6000;5,5;49927;30;30;14978;5134561;2081325;3188700;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058877;Définitif;RCS;TJ  ;2005-1;1/9/05;1/9/05;8/5/07;8/5/17;Verona;180 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;15.006.802;15006802;12000;8,20001;123056;0,04532;0,04532;56;6801;6801;4081;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058909;Définitif;RCS;TJ  ;2005-1;28/3/05;28/3/05;14/5/07;14/5/17;Gedeco;200 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;19.622.154;19622154;12000;8,14987;159918;23,55579;23,55579;37670;4622153;4622153;2970856;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F066226;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;14/5/07;14/5/17;Evibastian;124 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;17.832.594;10699556;13000;7,39898;131943;32,71;32,71;43159;5833041;3499825;3499970;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F059301;Définitif;RCS;TJ  ;2005-1;1/6/05;1/6/05;21/5/07;21/5/17;Ufc S.a.;90 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;7.671.766;7671766;6000;6,70002;51401;22;22;11308;1687789;1687789;1687840;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F065791;Définitif;RCS;TJ  ;2005-1;17/5/05;17/5/05;23/5/07;23/5/17;Villa Rosa;159 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;10.146.300;6087780;6000;6,04999;61385;41;41;25168;4159983;2495990;2496080;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F069130;Définitif;RCS;TJ  ;2005-1;1/3/05;1/3/05;23/5/07;23/5/17;Ivima;100 VIVIENDAS VPO;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;6.933.677;6933677;6000;5,49997;38135;13;13;4958;901378;901378;581360;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057236;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;31/5/07;31/5/17;Nova Indes Grupo Inmobiliario;190 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;17.694.993;17694993;12000;5,69997;100861;15,23;15,23;15361;2694947;2694947;1616969;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F062535;Définitif;RCS;TJ  ;2005-1;1/12/05;1/12/05;5/6/07;5/6/17;Construcciones Llobell;9 VIVIENDAS UNIFAMILIARES ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUTUA GENERAL;ESPAGNE;;;1;QP;;315.875;315875;0;10,64;3663;25;25;916;78969;78969;220750;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058888;Définitif;RCS;TJ  ;2005-1;1/3/05;1/3/05;7/6/07;7/6/17;Inmoalianz Iberica Neinor Iberica;186 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;20.469.846;20469846;15000;5,84;119544;26,72148;26,72148;31944;5469846;5469846;5471551;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058118;Définitif;RCS;TJ  ;2005-1;1/4/05;1/4/05;18/6/07;18/6/17;Castellana Los Enebros;227 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;30.225.352;30225352;15000;5,49999;166239;50,3728;50,3728;83739;15225356;15225356;5481064;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058361;Définitif;RCS;TJ  ;2005-1;1/3/05;1/3/05;20/6/07;20/6/17;Construcciones Jose Martin;9 VIVIENDAS Y 4 VIVIENDAS ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;1.204.151;1204151;6000;8,31872;10017;90;90;9015;1083736;1083736;1083600;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F066498;Définitif;RCS;TJ  ;2005-1;1/6/05;1/6/05;20/6/07;20/6/17;Acento Sdad. Coop. Madrileña;200 VIVIENDAS TRASTEROS Y 380 PLAZAS APARCAMIENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;14.716.353;8829812;18000;7,89999;116259;59;59;68593;8682648;5209589;5209700;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057592;Définitif;RCS;TJ  ;2005-1;21/2/05;21/2/05;21/6/07;21/6/17;Nostrum Edificios;17 VIVIENDAS UNIFAMILIARES ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;1.024.140;1024140;5000;7,00002;7169;90;90;6452;921726;921726;921600;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F061992;Définitif;RCS;TJ  ;2005-1;1/7/05;1/7/05;21/6/07;21/6/17;Hansa Urbana Fase I Y Ii;94 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;F.I.A.T.C.;ESPAGNE;;;1;QP;;10.816.168;6489701;10000;7,42;80256;45;45;36115;4867276;2920365;3022650;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F072652;Définitif;RCS;TJ  ;2005-1;1/12/05;1/12/05;28/6/07;28/6/17;Dolabay Erma;92 VIVIENDAS AGRUPADAS (PARCELAS 8 A 14);RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;12.045.752;7227451;13000;5,39003;64927;0,38;0,38;247;45774;27464;29526;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F057279;Définitif;RCS;TJ  ;2005-1;1/3/05;1/3/05;2/7/07;2/7/17;Parque World Trade Center Alameda Park;EDIFICIO OFICINAS;RC Construction;Dommage Etranger;SPECIALITES;Office buildings;ASEFA S.A.;ESPAGNE;;;1;QP;;18.289.031;18289031;15000;14,42001;263728;17,98362;17,98362;47428;3289030;3289030;2280503;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F067531;Définitif;RCS;TJ  ;2005-1;28/9/05;28/9/05;2/7/07;2/7/17;Amd Coordinación Inmobiliaria;170 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;15.212.892;15212892;6500;5,38997;81997;21,12;21,12;17318;3212963;3212963;1927834;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F072159;Définitif;RCS;TJ  ;2005-1;22/6/05;22/6/05;2/7/07;2/7/17;Greenbau Sl;121 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;15.017.441;15017441;15000;6,12002;91907;0,116;0,116;107;17420;17420;11196;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F061440;Définitif;RCS;TJ  ;2005-1;1/10/05;1/10/05;1/8/07;1/8/17;Grupo P.r.a;162 VIVIENDAS LOCALES COMERCIALES GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;21.538.273;21538273;20000;8,61002;185445;31,15124;31,15124;57768;6709439;6709439;2415467;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058937;Définitif;RCS;TJ  ;2005-1;1/2/05;1/2/05;6/8/07;6/8/17;Nozar;308 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;22.707.785;8174803;12000;7,3285;166414;33,95;33,95;56498;7709293;2775346;2872509;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F072465;Définitif;RCS;TJ  ;2005-1;30/6/05;30/6/05;14/8/07;14/8/17;Cooperativa De Viviendas Valle Del Ebro;156 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;15.148.823;15148823;12000;6,58612;99772;0,98;0,98;978;148458;148458;92189;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F067610;Définitif;RCS;TJ  ;2005-1;21/6/05;21/6/05;21/8/07;21/8/17;Dragados Complejo Deportivo De Las Cañadas;POLIDEPORTIVO CUBIERTO CON PISCINAS CLIMATIZADAS;RC Construction;Dommage Etranger;SPECIALITES;Stad. Swim. P.;C.A.S.E.R.;ESPAGNE;;;1;QP;;14.901.766;8941060;15000;8,82003;131434;19,4726;19,4726;25594;2901761;1741057;1741057;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F061436;Définitif;RCS;TJ  ;2005-1;1/8/05;1/8/05;25/8/07;25/8/17;Arroyo Real Rosso Columbari Obras Y Proyecto;81 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;15.833.541;9500125;12000;11,42;180819;5,2644;5,2644;9519;833541;500125;517648;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F067650;Définitif;RCS;TJ  ;2005-1;1/9/05;1/9/05;1/9/07;1/9/17;El Lar De San Sebastian;124 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;13.286.265;13286265;10000;5,49997;73074;9,68;9,68;7074;1286110;1286110;771666;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F056803;Définitif;RCS;TJ  ;2005-1;20/1/05;20/1/05;6/9/07;6/9/17;Nostrum Edificios;39 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;HELVETIA SEGUROS;ESPAGNE;;;1;QP;;1.743.111;1743111;6000;6,49987;11330;90;90;10197;1568800;1568800;1568700;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F061146;Définitif;RCS;TJ  ;2005-1;1/9/05;1/9/05;6/9/07;6/9/17;Sol Andalusi Costa Del Sol;148 VIVIENDAS PLURIFAMILIARES Y 1 CHALET;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;;;1;QP;;19.652.245;19652245;13000;5,49998;108087;15;15;16213;2947837;2947837;1768650;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058885;Définitif;RCS;TJ  ;2005-1;4/5/05;4/5/05;12/9/07;12/9/17;Necsoluz Necso Entrecanales Cubiertas;200 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;27.668.383;9960618;12000;7,32999;202809;45,78649;45,78649;92859;12668381;4560617;4720937;EUR;Espagne;ESPAGNE;Surv. P. Normale
